Created on 11-22-2020,https://www.CryptoDataDownload.com
Unix Timestamp,Date,Symbol,Open,High,Low,Close,Volume BTC,Volume USD
1581897600.0,2020-02-17,BTCUSD,9943.33,9965.67,9450,9705.41,650.8,6301808.36
1581811200.0,2020-02-16,BTCUSD,9920.55,10055.28,9601,9943.33,623.81,6148417.24
1581724800.0,2020-02-15,BTCUSD,10368.11,10397.14,9747.25,9920.55,692.46,6992171.35
1581638400.0,2020-02-14,BTCUSD,10233.56,10400,10105.48,10368.11,691.46,7099842.38
1581552000.0,2020-02-13,BTCUSD,10361.19,10517.51,10088.84,10233.56,1265.82,13023627.21
1581465600.0,2020-02-12,BTCUSD,10275.3,10490,10250.45,10361.19,771.89,7987671.11
1581379200.0,2020-02-11,BTCUSD,9856.32,10391.08,9700,10275.3,827.96,8327688.6
1581292800.0,2020-02-10,BTCUSD,10166.24,10197,9708.76,9856.32,760.3,7516778.24
1581206400.0,2020-02-09,BTCUSD,9908.66,10169.64,9895,10166.24,666.47,6713037.24
1581120000.0,2020-02-08,BTCUSD,9804.59,9948.83,9664.3,9908.66,535.23,5249727.1
1581033600.0,2020-02-07,BTCUSD,9758,9870,9721.74,9804.59,596.29,5833265.2
1580947200.0,2020-02-06,BTCUSD,9610.68,9850,9530,9758,802.94,7791068.0
1580860800.0,2020-02-05,BTCUSD,9170.6,9768.22,9156.75,9610.68,779.84,7405103.1
1580774400.0,2020-02-04,BTCUSD,9289.03,9342.2,9077.1,9170.6,666.15,6124607.09
1580688000.0,2020-02-03,BTCUSD,9324.38,9615.88,9214.84,9289.03,562.39,5256772.84
1580601600.0,2020-02-02,BTCUSD,9384.34,9470,9150,9324.38,375.33,3516340.15
1580515200.0,2020-02-01,BTCUSD,9336.27,9449.43,9290,9384.34,300.89,2820982.71
1580428800.0,2020-01-31,BTCUSD,9497.26,9510.02,9200.22,9336.27,523.93,4891795.71
1580342400.0,2020-01-30,BTCUSD,9287.19,9563.14,9141.68,9497.26,1076.44,10146424.12
1580256000.0,2020-01-29,BTCUSD,9390,9421.07,9239.85,9287.19,548.32,5118903.06
1580169600.0,2020-01-28,BTCUSD,8906.51,9403.76,8888,9390,955.7,8699437.62
1580083200.0,2020-01-27,BTCUSD,8589.99,8990,8560.15,8906.51,749.41,6583425.27
1579996800.0,2020-01-26,BTCUSD,8337.75,8594.67,8290.78,8589.99,446.96,3800565.44
1579910400.0,2020-01-25,BTCUSD,8441.08,8441.08,8261.59,8337.75,490.12,4083871.92
1579824000.0,2020-01-24,BTCUSD,8397.15,8518.05,8218.84,8441.08,570.4,4800129.01
1579737600.0,2020-01-23,BTCUSD,8668,8668,8287,8397.15,568.26,4787897.43
1579651200.0,2020-01-22,BTCUSD,8723.75,8789,8580,8668,332.72,2884087.29
1579564800.0,2020-01-21,BTCUSD,8623.82,8765.45,8468.13,8723.75,451.72,3900594.41
1579478400.0,2020-01-20,BTCUSD,8702.13,8730.06,8516.23,8623.82,318.39,2752326.37
1579392000.0,2020-01-19,BTCUSD,8919.77,9182.72,8450,8702.13,933.52,8192315.93
1579305600.0,2020-01-18,BTCUSD,8905.41,8983.63,8805.24,8919.77,491.05,4373241.73
1579219200.0,2020-01-17,BTCUSD,8719.19,9005,8667.92,8905.41,919.0,8148176.67
1579132800.0,2020-01-16,BTCUSD,8819.65,8856.73,8587.33,8719.19,569.89,4942406.63
1579046400.0,2020-01-15,BTCUSD,8830.33,8900,8566.62,8819.65,1065.4,9320349.7
1578960000.0,2020-01-14,BTCUSD,8107.85,8889,8107.85,8830.33,1485.94,12831609.38
1578873600.0,2020-01-13,BTCUSD,8187.56,8188,8042.09,8107.85,290.23,2351795.26
1578787200.0,2020-01-12,BTCUSD,8022.15,8187.56,7962.29,8187.56,303.83,2466241.75
1578700800.0,2020-01-11,BTCUSD,8185.54,8285.99,8006.83,8022.15,454.96,3699983.48
1578614400.0,2020-01-10,BTCUSD,7817.8,8199.18,7679.56,8185.54,535.05,4251431.04
1578528000.0,2020-01-09,BTCUSD,8053.42,8053.42,7750,7817.8,581.17,4586847.15
1578441600.0,2020-01-08,BTCUSD,8165.53,8465.42,7870.86,8053.42,878.52,7216027.17
1578355200.0,2020-01-07,BTCUSD,7771.68,8203.12,7710,8165.53,815.35,6492037.72
1578268800.0,2020-01-06,BTCUSD,7358.86,7800.5,7347.46,7771.68,480.09,3635154.31
1578182400.0,2020-01-05,BTCUSD,7348,7485.63,7321,7358.86,221.72,1647058.1
1578096000.0,2020-01-04,BTCUSD,7335.22,7391.56,7260,7348,211.77,1551205.76
1578009600.0,2020-01-03,BTCUSD,6940.13,7392.06,6865,7335.22,484.37,3501211.66
1577923200.0,2020-01-02,BTCUSD,7181.4,7199.93,6914,6940.13,267.44,1881621.82
1577836800.0,2020-01-01,BTCUSD,7172,7246.13,7156.25,7181.4,107.89,776926.51
1577750400.0,2019-12-31,BTCUSD,7220.81,7294.14,7115.24,7172,345.64,2484804.9
1577664000.0,2019-12-30,BTCUSD,7335.37,7377.84,7208.38,7220.81,306.73,2229257.95
1577577600.0,2019-12-29,BTCUSD,7297.58,7517,7285.63,7393.02,254.53,1877935.94
1577491200.0,2019-12-28,BTCUSD,7243.18,7354.64,7237.27,7303.51,316.57,2313244.64
1577404800.0,2019-12-27,BTCUSD,7199.71,7254.32,7064.08,7243.18,256.45,1846615.77
1577318400.0,2019-12-26,BTCUSD,7197.14,7428,7130,7199.71,316.24,2296560.68
1577232000.0,2019-12-25,BTCUSD,7242.44,7261.27,7120,7200.64,151.66,1092214.03
1577145600.0,2019-12-24,BTCUSD,7327.02,7429.99,7173,7262.37,506.83,3696285.75
1577059200.0,2019-12-23,BTCUSD,7514.85,7688.58,7266.56,7327.02,560.62,4202704.02
1576972800.0,2019-12-22,BTCUSD,7138.3,7522.86,7132.48,7514.85,447.11,3276425.36
1576886400.0,2019-12-21,BTCUSD,7199.04,7199.04,7120,7138.3,279.25,1997016.01
1576800000.0,2019-12-20,BTCUSD,7145.14,7216,7080.96,7199.04,287.51,2057577.23
1576713600.0,2019-12-19,BTCUSD,7286.56,7378.25,7041.66,7145.14,554.41,3963457.58
1576627200.0,2019-12-18,BTCUSD,6615.58,7400,6441.77,7286.56,1078.18,7407988.45
1576540800.0,2019-12-17,BTCUSD,6892.73,6933.53,6553,6615.58,682.31,4605406.14
1576454400.0,2019-12-16,BTCUSD,7081.96,7140.64,6833,6892.73,495.97,3458874.97
1576368000.0,2019-12-15,BTCUSD,7077.74,7190,7011.81,7118.51,212.78,1514218.8
1576281600.0,2019-12-14,BTCUSD,7261.48,7273.09,7018.45,7077.74,201.51,1440295.89
1576195200.0,2019-12-13,BTCUSD,7200.73,7299,7190.69,7261.48,250.54,1814150.46
1576108800.0,2019-12-12,BTCUSD,7201.42,7308.83,7085.01,7193.85,329.08,2367678.06
1576022400.0,2019-12-11,BTCUSD,7226.43,7282.35,7132.42,7201.42,332.28,2394984.17
1575936000.0,2019-12-10,BTCUSD,7342.57,7390.37,7170,7226.43,377.77,2750191.81
1575849600.0,2019-12-09,BTCUSD,7519.43,7682.17,7284.92,7342.57,529.36,3948817.89
1575763200.0,2019-12-08,BTCUSD,7512.36,7572.82,7385,7519.43,214.1,1606099.62
1575676800.0,2019-12-07,BTCUSD,7551.37,7643.76,7494.76,7512.36,244.23,1843413.18
1575590400.0,2019-12-06,BTCUSD,7411.36,7606.29,7318.41,7551.37,468.51,3480243.24
1575504000.0,2019-12-05,BTCUSD,7198.21,7470.77,7168.12,7411.36,489.19,3586369.63
1575417600.0,2019-12-04,BTCUSD,7299.89,7794.17,7085.03,7198.21,955.3,7038102.27
1575331200.0,2019-12-03,BTCUSD,7309.13,7415.36,7235.29,7299.89,373.57,2734993.15
1575244800.0,2019-12-02,BTCUSD,7385.04,7426.41,7155.55,7309.13,400.56,2922376.05
1575158400.0,2019-12-01,BTCUSD,7558.76,7558.76,7240.53,7405.88,379.95,2791671.26
1575072000.0,2019-11-30,BTCUSD,7761.31,7804.87,7454.56,7558.76,357.4,2736108.65
1574985600.0,2019-11-29,BTCUSD,7485.22,7858.84,7435.59,7761.31,362.52,2784156.18
1574899200.0,2019-11-28,BTCUSD,7536.79,7650.74,7370,7426.73,444.48,3346983.58
1574812800.0,2019-11-27,BTCUSD,7157.4,7669.13,6855,7536.79,781.69,5729663.92
1574726400.0,2019-11-26,BTCUSD,7131.21,7337,7030.87,7167.23,589.24,4208763.42
1574640000.0,2019-11-25,BTCUSD,6901.5,7386.25,6525.9,7131.21,1005.89,6989274.01
1574553600.0,2019-11-24,BTCUSD,7324.5,7353.04,6879.09,6901.5,466.34,3319673.29
1574467200.0,2019-11-23,BTCUSD,7304.25,7351.41,7109.52,7324.5,520.02,3765698.64
1574380800.0,2019-11-22,BTCUSD,7615.51,7711,6782.05,7304.25,1695.19,12250223.24
1574294400.0,2019-11-21,BTCUSD,8078.38,8110,7402.34,7615.51,845.73,6526562.88
1574208000.0,2019-11-20,BTCUSD,8120.87,8224.79,8028.82,8078.38,317.21,2566077.17
1574121600.0,2019-11-19,BTCUSD,8173.64,8195.97,8000,8119.68,376.71,3049381.78
1574035200.0,2019-11-18,BTCUSD,8476.35,8499.17,8020,8180,419.42,3465680.92
1573948800.0,2019-11-17,BTCUSD,8487.36,8621.48,8375,8505.81,199.51,1700838.88
1573862400.0,2019-11-16,BTCUSD,8454.08,8522,8433.87,8487.36,151.16,1281216.87
1573776000.0,2019-11-15,BTCUSD,8641.08,8768.26,8370,8454.08,456.4,3897047.55
1573689600.0,2019-11-14,BTCUSD,8773.95,8777.95,8566,8641.08,216.03,1868341.07
1573603200.0,2019-11-13,BTCUSD,8809,8829.42,8711.16,8761.67,275.39,2409444.55
1573516800.0,2019-11-12,BTCUSD,8741,8882.24,8561.52,8809,287.38,2507082.84
1573430400.0,2019-11-11,BTCUSD,9042.32,9066.9,8602,8721.54,568.09,4989563.06
1573344000.0,2019-11-10,BTCUSD,8804.1,9146,8756.71,9042.32,290.21,2603335.26
1573257600.0,2019-11-09,BTCUSD,8803.04,8875.6,8735.4,8804.1,186.21,1638694.2
1573171200.0,2019-11-08,BTCUSD,9216.17,9247.1,8674,8768.82,688.64,6096648.42
1573084800.0,2019-11-07,BTCUSD,9352,9372.62,9087.35,9216.17,335.64,3096088.3
1572998400.0,2019-11-06,BTCUSD,9310.5,9433.76,9263.99,9352,239.76,2239734.84
1572912000.0,2019-11-05,BTCUSD,9420.38,9475.42,9178.48,9310.5,357.15,3335069.31
1572825600.0,2019-11-04,BTCUSD,9169.31,9607.4,9136,9420.38,432.99,4067344.17
1572739200.0,2019-11-03,BTCUSD,9331.18,9374.93,9079.27,9213.38,164.54,1514441.47
1572652800.0,2019-11-02,BTCUSD,9259.99,9393,9209,9307.69,162.78,1515017.5
1572566400.0,2019-11-01,BTCUSD,9162.65,9300,9066,9260.4,336.5,3083973.53
1572480000.0,2019-10-31,BTCUSD,9170,9431.1,8943,9162.65,676.02,6211838.44
1572393600.0,2019-10-30,BTCUSD,9431.6,9439.53,8994.49,9170,527.98,4848490.56
1572307200.0,2019-10-29,BTCUSD,9221.23,9555,9072.66,9431.6,447.98,4202923.88
1572220800.0,2019-10-28,BTCUSD,9553,9933.25,9189.14,9221.23,824.34,7815245.48
1572134400.0,2019-10-27,BTCUSD,9271.52,9817.44,9099.27,9553,867.68,8236298.81
1572048000.0,2019-10-26,BTCUSD,8675.22,10540,8652.33,9271.52,2420.71,22966557.19
1571961600.0,2019-10-25,BTCUSD,7430.62,8789.79,7408.87,8675.22,1442.01,11990023.53
1571875200.0,2019-10-24,BTCUSD,7479.96,7513.15,7356.42,7433.84,492.09,3666437.6
1571788800.0,2019-10-23,BTCUSD,8027.64,8052.82,7333,7479.96,901.4,6868621.95
1571702400.0,2019-10-22,BTCUSD,8214.48,8313.2,8000,8027.64,332.71,2719048.52
1571616000.0,2019-10-21,BTCUSD,8230.86,8344,8161.88,8214.48,270.94,2230469.83
1571529600.0,2019-10-20,BTCUSD,7958.62,8303.99,7884.46,8230.86,339.03,2739298.63
1571443200.0,2019-10-19,BTCUSD,7940.79,8093.71,7886.03,7958.62,251.39,2005055.78
1571356800.0,2019-10-18,BTCUSD,8089,8120.05,7818.65,7957.96,316.65,2515096.35
1571270400.0,2019-10-17,BTCUSD,7977.04,8126.57,7942.45,8077.22,358.45,2877927.39
1571184000.0,2019-10-16,BTCUSD,8164.45,8178.33,7922.99,8008,471.8,3780886.26
1571097600.0,2019-10-15,BTCUSD,8366.51,8382.34,8085.11,8164.45,342.9,2817809.92
1571011200.0,2019-10-14,BTCUSD,8276.63,8412.02,8224.53,8350.05,236.18,1961798.59
1570924800.0,2019-10-13,BTCUSD,8331.59,8467.11,8156.61,8288.27,341.36,2847111.34
1570838400.0,2019-10-12,BTCUSD,8272.41,8412.88,8261.7,8309,223.78,1865429.82
1570752000.0,2019-10-11,BTCUSD,8593.53,8806.45,8227.48,8272.41,531.55,4472409.04
1570665600.0,2019-10-10,BTCUSD,8591.38,8653.45,8460.02,8593.53,415.38,3550420.32
1570579200.0,2019-10-09,BTCUSD,8185.45,8691.29,8125.17,8591.38,642.73,5421240.01
1570492800.0,2019-10-08,BTCUSD,8215.29,8345.11,8104.26,8185.45,390.29,3200571.63
1570406400.0,2019-10-07,BTCUSD,7856.16,8305.78,7779.31,8215.29,629.28,5117133.83
1570320000.0,2019-10-06,BTCUSD,8146.87,8167.65,7780.51,7856.16,426.59,3385801.05
1570233600.0,2019-10-05,BTCUSD,8157,8199.67,8029.2,8146.87,197.54,1601654.01
1570147200.0,2019-10-04,BTCUSD,8238.96,8246.11,7999.5,8157,1270.34,10297880.44
1570060800.0,2019-10-03,BTCUSD,8344.53,8383.93,8053.31,8238.96,488.93,4012911.75
1569974400.0,2019-10-02,BTCUSD,8315.31,8386.34,8180,8382.53,635.91,5238985.85
1569888000.0,2019-10-01,BTCUSD,8304.74,8520.15,8189.61,8321.75,733.23,6137611.28
1569801600.0,2019-09-30,BTCUSD,8057.14,8354.17,7700.66,8304.74,659.78,5322835.94
1569715200.0,2019-09-29,BTCUSD,8194.23,8214.14,7909.22,8057.14,454.7,3650431.91
1569628800.0,2019-09-28,BTCUSD,8195.16,8335.11,8023.5,8220,505.73,4136105.36
1569542400.0,2019-09-27,BTCUSD,8056.93,8272.73,7860.75,8195.16,612.16,4922221.88
1569456000.0,2019-09-26,BTCUSD,8438.56,8455.86,7740,8056.93,1466.07,11840988.56
1569369600.0,2019-09-25,BTCUSD,8542.48,8750.85,8230,8438.56,1054.1,8889474.8
1569283200.0,2019-09-24,BTCUSD,9692.58,9779.15,8101,8542.48,2290.03,20324852.47
1569196800.0,2019-09-23,BTCUSD,10008.63,10009.81,9616.39,9692.58,401.55,3936142.33
1569110400.0,2019-09-22,BTCUSD,9986.97,10089.59,9850.01,10035.13,225.44,2248260.73
1569024000.0,2019-09-21,BTCUSD,10170.71,10172.82,9924.56,9986.97,196.35,1966223.73
1568937600.0,2019-09-20,BTCUSD,10279.44,10304.97,10070,10170.71,279.07,2841011.05
1568851200.0,2019-09-19,BTCUSD,10161.12,10375.29,9598.71,10279.44,975.39,9723873.45
1568764800.0,2019-09-18,BTCUSD,10194.8,10248.82,10090,10161.12,238.94,2435076.01
1568678400.0,2019-09-17,BTCUSD,10260,10277.3,10135,10194.8,381.94,3902522.87
1568592000.0,2019-09-16,BTCUSD,10333.98,10379.04,10079.71,10260,352.79,3605624.87
1568505600.0,2019-09-15,BTCUSD,10362.42,10362.42,10265.49,10305.62,125.61,1294395.45
1568419200.0,2019-09-14,BTCUSD,10352.11,10445,10225,10362.06,197.94,2048993.61
1568332800.0,2019-09-13,BTCUSD,10431.9,10455.99,10165.54,10367.03,367.45,3787251.3
1568246400.0,2019-09-12,BTCUSD,10156.9,10455,10042.21,10431.9,350.83,3599376.67
1568160000.0,2019-09-11,BTCUSD,10108.91,10275.04,9870,10157.36,423.09,4256943.42
1568073600.0,2019-09-10,BTCUSD,10321.62,10380.43,9921.08,10108.91,347.34,3523327.77
1567987200.0,2019-09-09,BTCUSD,10412.1,10535.2,10071.68,10321.62,515.79,5310007.42
1567900800.0,2019-09-08,BTCUSD,10508.78,10589.8,10250.02,10412.1,229.96,2392947.64
1567814400.0,2019-09-07,BTCUSD,10315,10565.08,10300.5,10490.81,276.74,2886090.11
1567728000.0,2019-09-06,BTCUSD,10586.14,10935.79,10208.85,10315,734.18,7748596.63
1567641600.0,2019-09-05,BTCUSD,10589.5,10650,10470,10586.14,284.72,3006287.25
1567555200.0,2019-09-04,BTCUSD,10633.09,10840.49,10392,10589.5,490.54,5188859.01
1567468800.0,2019-09-03,BTCUSD,10382.85,10778.97,10285.78,10633.09,717.47,7589777.92
1567382400.0,2019-09-02,BTCUSD,9779,10481.31,9752,10382.85,657.28,6661543.4
1567296000.0,2019-09-01,BTCUSD,9617.3,9830,9536.85,9767.63,183.65,1774836.17
1567209600.0,2019-08-31,BTCUSD,9605.09,9689,9450.32,9600.54,249.11,2389830.99
1567123200.0,2019-08-30,BTCUSD,9476.96,9688.97,9356,9585.43,342.86,3278971.02
1567036800.0,2019-08-29,BTCUSD,9724.48,9724.48,9325,9476.96,617.62,5868593.1
1566950400.0,2019-08-28,BTCUSD,10174.89,10292.42,9518,9724.48,859.1,8502230.41
1566864000.0,2019-08-27,BTCUSD,10367.58,10367.58,10039.03,10174.89,404.44,4115391.04
1566777600.0,2019-08-26,BTCUSD,10150.33,10650.57,10147.7,10367.58,642.29,6675895.96
1566691200.0,2019-08-25,BTCUSD,10146.96,10370.7,9900,10150.33,359.26,3623794.51
1566604800.0,2019-08-24,BTCUSD,10394.51,10423.45,9879.74,10146,551.36,5576431.96
1566518400.0,2019-08-23,BTCUSD,10116.47,10490,10027.56,10412.09,506.27,5228435.34
1566432000.0,2019-08-22,BTCUSD,10122.55,10244.34,9766.3,10116.47,570.6,5710535.0
1566345600.0,2019-08-21,BTCUSD,10750.28,10797.7,9848.32,10122.55,813.67,8267974.43
1566259200.0,2019-08-20,BTCUSD,10894.62,10924.28,10560,10750.28,597.66,6408392.08
1566172800.0,2019-08-19,BTCUSD,10309.22,10928,10300.2,10924.75,758.31,8082856.48
1566086400.0,2019-08-18,BTCUSD,10216.73,10502.5,10071.94,10315.98,317.69,3275314.1
1566000000.0,2019-08-17,BTCUSD,10370.57,10460,9984.91,10218.9,487.15,4993384.44
1565913600.0,2019-08-16,BTCUSD,10302.09,10538.32,9750,10370.57,1075.55,11023283.07
1565827200.0,2019-08-15,BTCUSD,10021,10450,9499.53,10302.09,1411.71,14069375.31
1565740800.0,2019-08-14,BTCUSD,10865.95,10867.7,9904.79,10021,1291.27,13371577.79
1565654400.0,2019-08-13,BTCUSD,11395.39,11431.7,10750,10865.95,769.84,8436371.72
1565568000.0,2019-08-12,BTCUSD,11504.37,11541.23,11220,11393.46,410.42,4675912.1
1565481600.0,2019-08-11,BTCUSD,11295.57,11573.33,11093,11504.37,493.72,5612269.9
1565395200.0,2019-08-10,BTCUSD,11857.78,11958.4,11151.21,11295.57,1084.08,12457572.48
1565308800.0,2019-08-09,BTCUSD,11984.82,12018,11665.19,11857.78,501.86,5936176.85
1565222400.0,2019-08-08,BTCUSD,11979.86,12063.96,11455.55,11984.82,978.22,11522370.91
1565136000.0,2019-08-07,BTCUSD,11472.86,12148,11398.1,11979.86,1158.79,13635727.9
1565049600.0,2019-08-06,BTCUSD,11797.98,12311.83,11214.15,11472.86,1584.48,18646601.89
1564963200.0,2019-08-05,BTCUSD,10979.91,11950,10979.91,11797.98,1454.87,17012678.37
1564876800.0,2019-08-04,BTCUSD,10846.46,11080,10581,10979.91,681.27,7399093.0
1564790400.0,2019-08-03,BTCUSD,10527.45,11000,10509.91,10801.1,538.3,5792424.16
1564704000.0,2019-08-02,BTCUSD,10399.63,10660,10327.01,10527.45,818.11,8568237.64
1564617600.0,2019-08-01,BTCUSD,10089,10486.48,9885,10399.63,594.71,6050903.99
1564531200.0,2019-07-31,BTCUSD,9580,10120.58,9570,10089,706.44,6996737.44
1564444800.0,2019-07-30,BTCUSD,9510.95,9769.5,9389.79,9580,396.55,3798775.74
1564358400.0,2019-07-29,BTCUSD,9525.63,9720,9372,9510.95,417.96,3987168.91
1564272000.0,2019-07-28,BTCUSD,9468.51,9622,9120,9525.63,595.71,5603862.08
1564185600.0,2019-07-27,BTCUSD,9851.64,10222.22,9303.81,9468.51,806.92,7811891.39
1564099200.0,2019-07-26,BTCUSD,9868,9903.1,9636.08,9851.64,405.13,3959954.8
1564012800.0,2019-07-25,BTCUSD,9771.86,10176,9740.16,9868,589.99,5910516.76
1563926400.0,2019-07-24,BTCUSD,9854.2,9922.21,9506.22,9771.86,793.6,7697294.27
1563840000.0,2019-07-23,BTCUSD,10325.08,10325.08,9820,9854.2,827.29,8311835.57
1563753600.0,2019-07-22,BTCUSD,10591.79,10689.52,10078.28,10325.08,786.54,8158646.72
1563667200.0,2019-07-21,BTCUSD,10754.83,10825.64,10334.04,10591.79,648.05,6837309.33
1563580800.0,2019-07-20,BTCUSD,10530,11104,10375,10754.83,837.39,8984081.14
1563494400.0,2019-07-19,BTCUSD,10654.45,10766.77,10115,10530,824.29,8607997.86
1563408000.0,2019-07-18,BTCUSD,9682.24,10785.5,9295.28,10654.45,1345.14,13657311.24
1563321600.0,2019-07-17,BTCUSD,9411.61,9978.67,9089,9682.24,1302.11,12483247.06
1563235200.0,2019-07-16,BTCUSD,10858.7,11031.53,9365,9411.61,1621.46,16540658.12
1563148800.0,2019-07-15,BTCUSD,10195,11076.43,9878.38,10858.7,1511.66,15675938.55
1563062400.0,2019-07-14,BTCUSD,11378.23,11462.83,10100.01,10195,1229.42,13118113.47
1562976000.0,2019-07-13,BTCUSD,11810,11835.03,10813.18,11378.23,815.35,9230293.35
1562889600.0,2019-07-12,BTCUSD,11338.9,11962.07,11096,11810,971.27,11267299.23
1562803200.0,2019-07-11,BTCUSD,12090.99,12398.99,10950,11338.9,1739.54,20053668.45
1562716800.0,2019-07-10,BTCUSD,12577.85,13199.99,11550,12090.99,1842.86,22893959.26
1562630400.0,2019-07-09,BTCUSD,12287.63,12812,12113.35,12577.85,1405.88,17581649.3
1562544000.0,2019-07-08,BTCUSD,11479.63,12384,11344.09,12287.63,861.64,10331399.13
1562457600.0,2019-07-07,BTCUSD,11240.76,11635.22,11093.71,11479.63,607.95,6912671.81
1562371200.0,2019-07-06,BTCUSD,10987.35,11705.98,10987.35,11240.76,991.26,11318012.11
1562284800.0,2019-07-05,BTCUSD,11134.98,11437.81,10765.78,10987.35,1214.89,13506616.9
1562198400.0,2019-07-04,BTCUSD,11974.56,12042.04,11030.92,11134.98,1140.02,13284565.92
1562112000.0,2019-07-03,BTCUSD,10841.15,12000,10827.5,11974.56,1908.53,21690826.81
1562025600.0,2019-07-02,BTCUSD,10571.36,10916.83,9659.02,10841.15,1845.1,18934060.06
1561939200.0,2019-07-01,BTCUSD,10756.29,11190,9970.75,10571.36,1587.61,16650517.97
1561852800.0,2019-06-30,BTCUSD,11875.6,12190,10666.68,10756.29,1056.02,11952557.32
1561766400.0,2019-06-29,BTCUSD,12362.1,12367.27,11318.72,11875.6,990.46,11712681.55
1561680000.0,2019-06-28,BTCUSD,11127.81,12435,10754,12362.1,1398.48,16349256.0
1561593600.0,2019-06-27,BTCUSD,12763,13267.99,10205,11127.81,2473.02,28366640.1
1561507200.0,2019-06-26,BTCUSD,11765.14,13849,11390.02,12763,2862.49,36121218.99
1561420800.0,2019-06-25,BTCUSD,11012.55,11792.84,11009.22,11765.14,1178.62,13373822.53
1561334400.0,2019-06-24,BTCUSD,10795,11084.2,10556,11012.55,663.69,7196097.38
1561248000.0,2019-06-23,BTCUSD,10642.32,11229.51,10500.4,10795,740.34,8012156.87
1561161600.0,2019-06-22,BTCUSD,10226.53,11190,10089.91,10642.32,1768.91,18908847.92
1561075200.0,2019-06-21,BTCUSD,9538.66,10240.78,9524.27,10226.53,1149.07,11320339.47
1560988800.0,2019-06-20,BTCUSD,9280,9600,9220.46,9538.66,823.07,7728625.78
1560902400.0,2019-06-19,BTCUSD,9081.6,9310,9046.03,9280,474.3,4348154.38
1560816000.0,2019-06-18,BTCUSD,9333.01,9353.28,8926.46,9081.6,818.12,7454860.45
1560729600.0,2019-06-17,BTCUSD,8986.78,9471.14,8979.92,9333.01,922.69,8560660.78
1560643200.0,2019-06-16,BTCUSD,8851.12,9385,8809.69,8986.78,1491.91,13629257.99
1560556800.0,2019-06-15,BTCUSD,8699,8910.78,8622.88,8851.12,589.56,5163109.5
1560470400.0,2019-06-14,BTCUSD,8228.87,8738.57,8184.95,8699,852.72,7196154.32
1560384000.0,2019-06-13,BTCUSD,8174,8356,8053.71,8228.87,571.56,4689322.81
1560297600.0,2019-06-12,BTCUSD,7920,8277,7829,8174,872.31,7027712.13
1560211200.0,2019-06-11,BTCUSD,8027.47,8050,7715,7920,531.17,4182852.07
1560124800.0,2019-06-10,BTCUSD,7645,8086.3,7531.84,8027.47,805.91,6354644.34
1560038400.0,2019-06-09,BTCUSD,7941.11,7960.58,7514.7,7645,507.96,3918614.62
1559952000.0,2019-06-08,BTCUSD,8004.9,8056.4,7793.61,7941.11,326.58,2584552.12
1559865600.0,2019-06-07,BTCUSD,7801.46,8125,7762.13,8004.9,688.1,5473882.05
1559779200.0,2019-06-06,BTCUSD,7786.93,7875,7454.1,7801.46,732.54,5659337.96
1559692800.0,2019-06-05,BTCUSD,7667.27,7923.49,7575.07,7786.93,576.02,4476671.43
1559606400.0,2019-06-04,BTCUSD,8105,8105,7433.18,7667.27,1519.77,11891256.92
1559520000.0,2019-06-03,BTCUSD,8744.73,8745.01,8044.73,8105,920.32,7763645.91
1559433600.0,2019-06-02,BTCUSD,8555.88,8850,8548.41,8744.73,275.61,2396989.44
1559347200.0,2019-06-01,BTCUSD,8560,8615,8456.7,8555.88,302.66,2586161.58
1559260800.0,2019-05-31,BTCUSD,8276.8,8579,8115.5,8560,1012.19,8495658.07
1559174400.0,2019-05-30,BTCUSD,8667.84,9089.62,7995,8276.8,1753.28,14964084.64
1559088000.0,2019-05-29,BTCUSD,8733,8766.89,8435.02,8667.84,840.12,7248467.75
1559001600.0,2019-05-28,BTCUSD,8784.28,8819.61,8529.64,8733,712.77,6210569.42
1558915200.0,2019-05-27,BTCUSD,8749,8937.07,8626.79,8784.28,782.99,6878919.8
1558828800.0,2019-05-26,BTCUSD,8078.26,8796,7901,8749,1068.09,8983036.02
1558742400.0,2019-05-25,BTCUSD,8004.42,8143,7950,8078.26,397.34,3199715.98
1558656000.0,2019-05-24,BTCUSD,7880,8190,7800.26,8004.42,678.85,5444459.5
1558569600.0,2019-05-23,BTCUSD,7632.74,7977.28,7478.06,7880,785.38,6048823.7
1558483200.0,2019-05-22,BTCUSD,7950.89,8042,7510,7632.74,810.74,6360068.12
1558396800.0,2019-05-21,BTCUSD,8007.94,8109.55,7812.21,7950.89,823.29,6562557.05
1558310400.0,2019-05-20,BTCUSD,8185.43,8200,7581.54,8007.94,1407.66,11149317.75
1558224000.0,2019-05-19,BTCUSD,7271.83,8294.52,7262.19,8185.43,1553.87,12336246.52
1558137600.0,2019-05-18,BTCUSD,7361.25,7483,7220.43,7271.83,705.22,5165698.82
1558051200.0,2019-05-17,BTCUSD,7889,7936.1,6644.12,7361.25,2432.81,17572153.67
1557964800.0,2019-05-16,BTCUSD,8195.79,8382.56,7654.09,7889,1634.77,13064801.06
1557878400.0,2019-05-15,BTCUSD,7989.85,8297.65,7844.19,8195.79,1323.86,10691362.34
1557792000.0,2019-05-14,BTCUSD,7814.38,8320,7616,7989.85,1917.37,15275935.03
1557705600.0,2019-05-13,BTCUSD,6972.99,8157,6865.16,7814.38,2625.42,20179247.73
